time_s,time_us,time_steady,seconds_steady,temperature,pressure,altitude,seq,srcSystem,srcComponent,time_gregorian
315965351,946500,552395,552.395,5.73000001907349,77496,2205.40747070312,144,13,1,1980-01-06T03:09:11
315965352,946500,553395,553.395,5.73000001907349,77402,2215.14135742187,156,13,1,1980-01-06T03:09:12
315965353,946500,554395,554.395,5.73000001907349,77342,2221.35864257812,167,13,1,1980-01-06T03:09:13
315965354,946500,555395,555.395,5.73999977111816,77274,2228.41040039062,180,13,1,1980-01-06T03:09:14
315965355,946500,556395,556.395,5.73000001907349,77201,2235.98657226563,191,13,1,1980-01-06T03:09:15
315965356,946500,557395,557.395,5.71000003814697,77138,2242.52880859375,202,13,1,1980-01-06T03:09:16
315965357,946500,558395,558.395,5.65999984741211,77053,2251.36279296875,216,13,1,1980-01-06T03:09:17
315965358,946500,559395,559.395,5.67000007629395,76996,2257.29223632813,227,13,1,1980-01-06T03:09:18
315965359,946500,560395,560.395,5.6399998664856,76916,2265.61938476563,238,13,1,1980-01-06T03:09:19
315965360,946500,561395,561.395,5.6100001335144,76846,2272.91088867188,251,13,1,1980-01-06T03:09:20
315965361,946500,562395,562.395,5.59000015258789,76784,2279.373046875,6,13,1,1980-01-06T03:09:21
315965362,946500,563395,563.395,5.53999996185303,76724,2285.63256835937,18,13,1,1980-01-06T03:09:22
315965363,946500,564395,564.395,5.48999977111816,76651,2293.25219726562,31,13,1,1980-01-06T03:09:23
315965364,946500,565395,565.395,5.46999979019165,76575,2301.19091796875,42,13,1,1980-01-06T03:09:24
315965365,946500,566395,566.395,5.44999980926514,76511,2307.88208007812,53,13,1,1980-01-06T03:09:25
315965366,946500,567395,567.395,5.40999984741211,76453,2313.94970703125,66,13,1,1980-01-06T03:09:26
315965367,946500,568395,568.395,5.38000011444092,76363,2323.3720703125,78,13,1,1980-01-06T03:09:27
315965368,946500,569395,569.395,5.40000009536743,76306,2329.34350585937,89,13,1,1980-01-06T03:09:28
315965369,946500,570395,570.395,5.36999988555908,76235,2336.78857421875,102,13,1,1980-01-06T03:09:29
315965370,946500,571395,571.395,5.38000011444092,76189,2341.61401367187,113,13,1,1980-01-06T03:09:30
315965371,946500,572395,572.395,5.3600001335144,76146,2346.12768554687,124,13,1,1980-01-06T03:09:31
315965372,946500,573395,573.395,5.36999988555908,76110,2349.90649414063,138,13,1,1980-01-06T03:09:32
315965373,946500,574395,574.395,5.36999988555908,76056,2355.58081054688,149,13,1,1980-01-06T03:09:33
315965374,946500,575395,575.395,5.36999988555908,75992,2362.30834960937,160,13,1,1980-01-06T03:09:34
315965375,946500,576395,576.395,5.36999988555908,75923,2369.56616210937,173,13,1,1980-01-06T03:09:35
315965376,946500,577395,577.395,5.40000009536743,75860,2376.19946289062,184,13,1,1980-01-06T03:09:36
315965377,946500,578395,578.395,5.40000009536743,75783,2384.3115234375,196,13,1,1980-01-06T03:09:37
315965378,946500,579395,579.395,5.42999982833862,75727,2390.21435546875,209,13,1,1980-01-06T03:09:38
315965379,946500,580395,580.395,5.42000007629395,75669,2396.33374023437,220,13,1,1980-01-06T03:09:39
315965380,946500,581395,581.395,5.3899998664856,75601,2403.51147460937,231,13,1,1980-01-06T03:09:40
315965381,946500,582395,582.395,5.34999990463257,75540,2409.95385742187,244,13,1,1980-01-06T03:09:41
315965382,946500,583395,583.395,5.32000017166138,75481,2416.19140625,0,13,1,1980-01-06T03:09:42
315965383,946500,584395,584.395,5.32000017166138,75424,2422.21997070312,11,13,1,1980-01-06T03:09:43
315965384,946500,585395,585.395,5.30000019073486,75353,2429.73388671875,24,13,1,1980-01-06T03:09:44
315965385,946500,586395,586.395,5.28999996185303,75283,2437.1494140625,35,13,1,1980-01-06T03:09:45
315965386,946500,587395,587.395,5.26000022888184,75218,2444.03979492187,46,13,1,1980-01-06T03:09:46
315965387,946500,588395,588.395,5.23999977111816,75132,2453.1630859375,60,13,1,1980-01-06T03:09:47
315965388,946500,589395,589.395,5.26999998092651,75060,2460.80688476562,71,13,1,1980-01-06T03:09:48
315965389,946500,590395,590.395,5.30000019073486,75004,2466.75732421875,82,13,1,1980-01-06T03:09:49
315965390,946500,591395,591.395,5.28999996185303,74944,2473.13647460938,95,13,1,1980-01-06T03:09:50
315965391,946500,592395,592.395,5.28000020980835,74892,2478.66772460937,106,13,1,1980-01-06T03:09:51
315965392,946500,593395,593.395,5.30999994277954,74837,2484.52294921875,118,13,1,1980-01-06T03:09:52
315965393,946500,594395,594.395,5.28000020980835,74792,2489.314453125,131,13,1,1980-01-06T03:09:53
315965394,946500,595395,595.395,5.30000019073486,74743,2494.53662109375,142,13,1,1980-01-06T03:09:54
315965395,946500,596395,596.395,5.30999994277954,74674,2501.89306640625,153,13,1,1980-01-06T03:09:55
315965396,946500,597395,597.395,5.32000017166138,74615,2508.18798828125,166,13,1,1980-01-06T03:09:56
315965397,946500,598395,598.395,5.30999994277954,74548,2515.34204101562,178,13,1,1980-01-06T03:09:57
315965398,946500,599395,599.395,5.28000020980835,74465,2524.21142578125,189,13,1,1980-01-06T03:09:58
315965399,946500,600395,600.395,5.28999996185303,74413,2529.77124023437,202,13,1,1980-01-06T03:09:59
315965401,214700,601395,601.395,5.30999994277954,74339,2537.69067382812,213,13,1,1980-01-06T03:10:01
315965402,214700,602395,602.395,5.28999996185303,74273,2544.75903320313,224,13,1,1980-01-06T03:10:02
315965403,214700,603395,603.395,5.28000020980835,74215,2550.9736328125,238,13,1,1980-01-06T03:10:03
315965404,214700,604395,604.395,5.28000020980835,74159,2556.97900390625,249,13,1,1980-01-06T03:10:04
315965405,214700,605395,605.395,5.26999998092651,74110,2562.23608398437,4,13,1,1980-01-06T03:10:05
315965406,214700,606395,606.395,5.23000001907349,74029,2570.93286132812,17,13,1,1980-01-06T03:10:06
315965407,214700,607395,607.395,5.21000003814697,73959,2578.45532226562,28,13,1,1980-01-06T03:10:07
315965408,214700,608395,608.395,5.19000005722046,73872,2587.8125,40,13,1,1980-01-06T03:10:08
315965409,214700,609395,609.395,5.19999980926514,73810,2594.486328125,53,13,1,1980-01-06T03:10:09
315965410,214700,610395,610.395,5.19999980926514,73755,2600.4091796875,64,13,1,1980-01-06T03:10:10
315965411,214700,611395,611.395,5.17000007629395,73693,2607.09228515625,75,13,1,1980-01-06T03:10:11
315965412,214700,612395,612.395,5.13000011444092,73646,2612.16040039062,88,13,1,1980-01-06T03:10:12
315965413,214700,613395,613.395,5.15000009536743,73599,2617.23168945313,100,13,1,1980-01-06T03:10:13
315965414,214700,614395,614.395,5.11999988555908,73530,2624.68188476562,111,13,1,1980-01-06T03:10:14
315965415,214700,615395,615.395,5.09000015258789,73476,2630.51538085937,124,13,1,1980-01-06T03:10:15
315965416,214700,616395,616.395,5.07999992370606,73418,2636.78662109375,135,13,1,1980-01-06T03:10:16
315965417,214700,617395,617.395,5.07000017166138,73370,2641.978515625,146,13,1,1980-01-06T03:10:17
315965418,214700,618395,618.395,4.92000007629395,73296,2649.9873046875,160,13,1,1980-01-06T03:10:18
315965419,214700,619395,619.395,4.88000011444092,73223,2657.896484375,171,13,1,1980-01-06T03:10:19
315965420,214700,620395,620.395,4.90999984741211,73157,2665.05249023437,182,13,1,1980-01-06T03:10:20
315965421,214700,621395,621.395,4.92000007629395,73081,2673.29858398437,195,13,1,1980-01-06T03:10:21
315965422,214700,622395,622.395,4.92000007629395,73012,2680.79052734375,206,13,1,1980-01-06T03:10:22
315965423,214700,623395,623.395,4.90000009536743,72928,2689.91943359375,218,13,1,1980-01-06T03:10:23
315965424,214700,624395,624.395,4.8600001335144,72847,2698.73120117188,231,13,1,1980-01-06T03:10:24
315965425,214700,625395,625.395,4.84999990463257,72775,2706.57055664062,242,13,1,1980-01-06T03:10:25
315965426,214700,626395,626.395,4.8600001335144,72696,2715.17895507812,253,13,1,1980-01-06T03:10:26
315965427,214700,627395,627.395,4.8600001335144,72622,2723.24926757812,10,13,1,1980-01-06T03:10:27
315965428,214700,628395,628.395,4.84000015258789,72544,2731.76318359375,22,13,1,1980-01-06T03:10:28
315965429,214700,629395,629.395,4.84000015258789,72475,2739.30029296875,33,13,1,1980-01-06T03:10:29
315965430,214700,630395,630.395,4.8600001335144,72413,2746.07885742187,46,13,1,1980-01-06T03:10:30
315965431,214700,631395,631.395,4.84999990463257,72349,2753.08032226562,57,13,1,1980-01-06T03:10:31
315965432,214700,632395,632.395,4.86999988555908,72291,2759.4287109375,68,13,1,1980-01-06T03:10:32
315965433,214700,633395,633.395,4.8600001335144,72254,2763.48266601562,82,13,1,1980-01-06T03:10:33
315965434,214700,634395,634.395,4.78000020980835,72210,2768.30419921875,93,13,1,1980-01-06T03:10:34
315965435,214700,635395,635.395,4.73000001907349,72151,2774.77368164062,104,13,1,1980-01-06T03:10:35
315965436,214700,636395,636.395,4.69000005722046,72086,2781.90502929688,117,13,1,1980-01-06T03:10:36
315965437,214700,637395,637.395,4.65999984741211,72033,2787.72436523437,128,13,1,1980-01-06T03:10:37
315965438,214700,638395,638.395,4.63000011444092,71988,2792.66796875,140,13,1,1980-01-06T03:10:38
315965439,214700,639395,639.395,4.59999990463257,71942,2797.7236328125,153,13,1,1980-01-06T03:10:39
315965440,214700,640395,640.395,4.55999994277954,71884,2804.1025390625,164,13,1,1980-01-06T03:10:40
315965441,214700,641395,641.395,4.51999998092651,71831,2809.93383789062,175,13,1,1980-01-06T03:10:41
315965442,214700,642395,642.395,4.51000022888184,71772,2816.43237304687,188,13,1,1980-01-06T03:10:42
315965443,214700,643395,643.395,4.51999998092651,71707,2823.59521484375,200,13,1,1980-01-06T03:10:43
315965444,214700,644395,644.395,4.53000020980835,71633,2831.75537109375,211,13,1,1980-01-06T03:10:44
315965445,214700,645395,645.395,4.55000019073486,71561,2839.70092773438,224,13,1,1980-01-06T03:10:45
315965446,214700,646395,646.395,4.57999992370606,71493,2847.21313476562,235,13,1,1980-01-06T03:10:46
315965447,214700,647395,647.395,4.57999992370606,71427,2854.50927734375,246,13,1,1980-01-06T03:10:47
315965448,214700,648395,648.395,4.57000017166138,71360,2861.9208984375,4,13,1,1980-01-06T03:10:48
315965449,214700,649395,649.395,4.57999992370606,71290,2869.67041015625,15,13,1,1980-01-06T03:10:49
315965450,214700,650395,650.395,4.57999992370606,71232,2876.09741210938,26,13,1,1980-01-06T03:10:50
315965451,214700,651395,651.395,4.53000020980835,71162,2883.85864257812,39,13,1,1980-01-06T03:10:51
315965452,214700,652395,652.395,4.5,71081,2892.84716796875,50,13,1,1980-01-06T03:10:52
315965453,214700,653395,653.395,4.53000020980835,71028,2898.732421875,62,13,1,1980-01-06T03:10:53
315965454,214700,654395,654.395,4.48999977111816,70970,2905.17846679687,75,13,1,1980-01-06T03:10:54
315965455,214700,655395,655.395,4.42000007629395,70900,2912.96264648438,86,13,1,1980-01-06T03:10:55
315965456,214700,656395,656.395,4.40999984741211,70827,2921.0869140625,97,13,1,1980-01-06T03:10:56
315965457,214700,657395,657.395,4.42000007629395,70770,2927.43627929687,110,13,1,1980-01-06T03:10:57
315965458,214700,658395,658.395,4.32999992370606,70713,2933.78955078125,122,13,1,1980-01-06T03:10:58
315965459,214700,659395,659.395,4.26999998092651,70649,2940.92700195312,133,13,1,1980-01-06T03:10:59
315965460,214700,660395,660.395,4.26999998092651,70597,2946.73095703125,146,13,1,1980-01-06T03:11:00
315965461,214700,661395,661.395,4.21000003814697,70526,2954.66040039062,157,13,1,1980-01-06T03:11:01
315965462,214700,662395,662.395,4.15999984741211,70451,2963.04345703125,168,13,1,1980-01-06T03:11:02
315965463,214700,663395,663.395,4.1399998664856,70384,2970.53784179687,182,13,1,1980-01-06T03:11:03
315965464,214700,664395,664.395,4.09999990463257,70315,2978.263671875,193,13,1,1980-01-06T03:11:04
315965465,214700,665395,665.395,4.05999994277954,70252,2985.32299804687,204,13,1,1980-01-06T03:11:05
315965466,214700,666395,666.395,4.03999996185303,70199,2991.26489257812,217,13,1,1980-01-06T03:11:06
315965467,214700,667395,667.395,3.9300000667572,70124,2999.67919921875,228,13,1,1980-01-06T03:11:07
315965468,214700,668395,668.395,3.91000008583069,70048,3008.21508789062,240,13,1,1980-01-06T03:11:08
315965469,214700,669395,669.395,3.91000008583069,70005,3013.0478515625,253,13,1,1980-01-06T03:11:09
315965470,214700,670395,670.395,3.90000009536743,69960,3018.10717773437,8,13,1,1980-01-06T03:11:10
315965471,214700,671395,671.395,3.85999989509583,69886,3026.43310546875,19,13,1,1980-01-06T03:11:11
315965472,214700,672395,672.395,3.82999992370605,69817,3034.20288085937,32,13,1,1980-01-06T03:11:12
315965473,214700,673395,673.395,3.8199999332428,69751,3041.640625,44,13,1,1980-01-06T03:11:13
315965474,214700,674395,674.395,3.77999997138977,69683,3049.30932617187,55,13,1,1980-01-06T03:11:14
315965475,214700,675395,675.395,3.76999998092651,69617,3056.75952148437,68,13,1,1980-01-06T03:11:15
315965476,214700,676395,676.395,3.75999999046326,69561,3063.0849609375,79,13,1,1980-01-06T03:11:16
315965477,214700,677395,677.395,3.77999997138977,69493,3070.77075195312,90,13,1,1980-01-06T03:11:17
315965478,214700,678395,678.395,3.8199999332428,69436,3077.21875,104,13,1,1980-01-06T03:11:18
315965479,214700,679395,679.395,3.77999997138977,69365,3085.25610351563,115,13,1,1980-01-06T03:11:19
315965480,214700,680395,680.395,3.77999997138977,69300,3092.61987304687,126,13,1,1980-01-06T03:11:20
315965481,214700,681395,681.395,3.75999999046326,69251,3098.17456054687,139,13,1,1980-01-06T03:11:21
315965482,214700,682395,682.395,3.76999998092651,69199,3104.07348632812,150,13,1,1980-01-06T03:11:22
315965483,214700,683395,683.395,3.78999996185303,69145,3110.20141601562,162,13,1,1980-01-06T03:11:23
315965484,214700,684395,684.395,3.72000002861023,69089,3116.56274414063,175,13,1,1980-01-06T03:11:24
315965485,214700,685395,685.395,3.74000000953674,69038,3122.35864257813,186,13,1,1980-01-06T03:11:25
315965486,214700,686395,686.395,3.74000000953674,68984,3128.49951171875,197,13,1,1980-01-06T03:11:26
315965487,214700,687395,687.395,3.76999998092651,68924,3135.32763671875,210,13,1,1980-01-06T03:11:27
315965488,214700,688395,688.395,3.78999996185303,68864,3142.15966796875,222,13,1,1980-01-06T03:11:28
315965489,214700,689395,689.395,3.79999995231628,68807,3148.65478515625,233,13,1,1980-01-06T03:11:29
315965490,214700,690395,690.395,3.76999998092651,68762,3153.78662109375,246,13,1,1980-01-06T03:11:30
315965491,214700,691395,691.395,3.75,68706,3160.1748046875,1,13,1,1980-01-06T03:11:31
315965492,214700,692395,692.395,3.75999999046326,68655,3165.99829101562,12,13,1,1980-01-06T03:11:32
315965493,214700,693395,693.395,3.71000003814697,68592,3173.1953125,26,13,1,1980-01-06T03:11:33
315965494,214700,694395,694.395,3.72000002861023,68541,3179.02490234375,37,13,1,1980-01-06T03:11:34
315965495,214700,695395,695.395,3.72000002861023,68491,3184.74487304687,48,13,1,1980-01-06T03:11:35
315965496,214700,696395,696.395,3.66000008583069,68432,3191.4970703125,61,13,1,1980-01-06T03:11:36
315965497,214700,697395,697.395,3.67000007629395,68384,3196.9951171875,72,13,1,1980-01-06T03:11:37
315965498,214700,698395,698.395,3.67000007629395,68324,3203.87182617187,84,13,1,1980-01-06T03:11:38
315965499,214700,699395,699.395,3.66000008583069,68264,3210.75244140625,97,13,1,1980-01-06T03:11:39
315965500,214700,700395,700.395,3.66000008583069,68196,3218.55712890625,108,13,1,1980-01-06T03:11:40
315965501,214700,701395,701.395,3.65000009536743,68136,3225.44921875,119,13,1,1980-01-06T03:11:41
315965502,214700,702395,702.395,3.66000008583069,68079,3232.00024414062,132,13,1,1980-01-06T03:11:42
315965503,214700,703395,703.395,3.65000009536743,68017,3239.1318359375,144,13,1,1980-01-06T03:11:43
315965504,214700,704395,704.395,3.66000008583069,67953,3246.5,155,13,1,1980-01-06T03:11:44
315965505,214700,705395,705.395,3.67000007629395,67881,3254.79467773437,168,13,1,1980-01-06T03:11:45
315965506,214700,706395,706.395,3.63000011444092,67824,3261.36572265625,179,13,1,1980-01-06T03:11:46
315965507,214700,707395,707.395,3.60999989509583,67775,3267.01904296875,190,13,1,1980-01-06T03:11:47
315965508,214700,708395,708.395,3.54999995231628,67715,3273.94580078125,204,13,1,1980-01-06T03:11:48
315965509,214700,709395,709.395,3.53999996185303,67654,3280.99169921875,215,13,1,1980-01-06T03:11:49
315965510,214700,710395,710.395,3.5,67581,3289.43188476563,226,13,1,1980-01-06T03:11:50
315965511,214700,711395,711.395,3.44000005722046,67506,3298.111328125,239,13,1,1980-01-06T03:11:51
315965512,214700,712395,712.395,3.4300000667572,67454,3304.1337890625,250,13,1,1980-01-06T03:11:52
315965513,214700,713395,713.395,3.38000011444092,67391,3311.43432617187,6,13,1,1980-01-06T03:11:53
315965514,214700,714395,714.395,3.41000008583069,67337,3317.69750976563,19,13,1,1980-01-06T03:11:54
315965515,214700,715395,715.395,3.35999989509583,67290,3323.15161132813,30,13,1,1980-01-06T03:11:55
315965516,214700,716395,716.395,3.24000000953674,67238,3329.18823242187,41,13,1,1980-01-06T03:11:56
315965517,214700,717395,717.395,3.21000003814697,67190,3334.76611328125,54,13,1,1980-01-06T03:11:57
315965518,214700,718395,718.395,3.21000003814697,67143,3340.22900390625,66,13,1,1980-01-06T03:11:58
315965519,214700,719395,719.395,3.23000001907349,67093,3346.04565429687,77,13,1,1980-01-06T03:11:59
315965520,214700,720395,720.395,3.25,67041,3352.09741210938,90,13,1,1980-01-06T03:12:00
315965521,214700,721395,721.395,3.24000000953674,66977,3359.55151367187,101,13,1,1980-01-06T03:12:01
315965522,214700,722395,722.395,3.24000000953674,66922,3365.96264648437,112,13,1,1980-01-06T03:12:02
315965523,214700,723395,723.395,3.25,66866,3372.49365234375,126,13,1,1980-01-06T03:12:03
315965524,214700,724395,724.395,3.25,66809,3379.14575195312,137,13,1,1980-01-06T03:12:04
315965525,214700,725395,725.395,3.20000004768372,66751,3385.9208984375,148,13,1,1980-01-06T03:12:05
315965526,214700,726395,726.395,3.1800000667572,66689,3393.16772460938,161,13,1,1980-01-06T03:12:06
315965527,214700,727395,727.395,3.15000009536743,66629,3400.18481445312,172,13,1,1980-01-06T03:12:07
315965528,214700,728395,728.395,3.13000011444092,66574,3406.62329101562,184,13,1,1980-01-06T03:12:08
315965529,214700,729395,729.395,3.11999988555908,66520,3412.94799804687,197,13,1,1980-01-06T03:12:09
315965530,214700,730395,730.395,3.14000010490417,66464,3419.51025390625,208,13,1,1980-01-06T03:12:10
315965531,214700,731395,731.395,3.19000005722046,66411,3425.72729492187,219,13,1,1980-01-06T03:12:11
315965532,214700,732395,732.395,3.19000005722046,66368,3430.7724609375,232,13,1,1980-01-06T03:12:12
315965533,214700,733395,733.395,3.17000007629395,66310,3437.58422851562,244,13,1,1980-01-06T03:12:13
315965534,214700,734395,734.395,3.19000005722046,66261,3443.34228515625,255,13,1,1980-01-06T03:12:14
315965535,214700,735395,735.395,3.1800000667572,66201,3450.39624023437,12,13,1,1980-01-06T03:12:15
315965536,214700,736395,736.395,3.16000008583069,66142,3457.33935546875,23,13,1,1980-01-06T03:12:16
315965537,214700,737395,737.395,3.13000011444092,66079,3464.75805664062,34,13,1,1980-01-06T03:12:17
315965538,214700,738395,738.395,3.13000011444092,66017,3472.06372070312,48,13,1,1980-01-06T03:12:18
315965539,214700,739395,739.395,3.15000009536743,65963,3478.43188476562,59,13,1,1980-01-06T03:12:19
315965540,214700,740395,740.395,3.17000007629395,65925,3482.91625976562,70,13,1,1980-01-06T03:12:20
315965541,214700,741395,741.395,3.16000008583069,65881,3488.1103515625,83,13,1,1980-01-06T03:12:21
315965542,214700,742395,742.395,3.15000009536743,65833,3493.78051757812,94,13,1,1980-01-06T03:12:22
315965543,214700,743395,743.395,3.09999990463257,65763,3502.05444335938,106,13,1,1980-01-06T03:12:23
315965544,214700,744395,744.395,3.08999991416931,65703,3509.15258789062,119,13,1,1980-01-06T03:12:24
315965545,214700,745395,745.395,3.0699999332428,65657,3514.59887695313,130,13,1,1980-01-06T03:12:25
315965546,214700,746395,746.395,3.03999996185303,65604,3520.87622070312,141,13,1,1980-01-06T03:12:26
315965547,214700,747395,747.395,3.01999998092651,65546,3527.75170898437,154,13,1,1980-01-06T03:12:27
315965548,214700,748395,748.395,2.98000001907349,65479,3535.7001953125,166,13,1,1980-01-06T03:12:28
315965549,214700,749395,749.395,2.97000002861023,65414,3543.41723632812,177,13,1,1980-01-06T03:12:29
315965550,214700,750395,750.395,2.96000003814697,65340,3552.21020507812,190,13,1,1980-01-06T03:12:30
315965551,214700,751395,751.395,2.94000005722046,65282,3559.10717773437,201,13,1,1980-01-06T03:12:31
315965552,214700,752395,752.395,2.86999988555908,65216,3566.96313476563,212,13,1,1980-01-06T03:12:32
315965553,214700,753395,753.395,2.80999994277954,65160,3573.63305664063,226,13,1,1980-01-06T03:12:33
315965554,214700,754395,754.395,2.78999996185303,65100,3580.78369140625,237,13,1,1980-01-06T03:12:34
315965555,214700,755395,755.395,2.77999997138977,65045,3587.34448242188,248,13,1,1980-01-06T03:12:35
315965556,214700,756395,756.395,2.76999998092651,65005,3592.11840820312,5,13,1,1980-01-06T03:12:36
315965557,214700,757395,757.395,2.75999999046326,64951,3598.56689453125,16,13,1,1980-01-06T03:12:37
315965558,214700,758395,758.395,2.75999999046326,64888,3606.09643554687,28,13,1,1980-01-06T03:12:38
315965559,214700,759395,759.395,2.77999997138977,64830,3613.03271484375,41,13,1,1980-01-06T03:12:39
315965560,214700,760395,760.395,2.75,64768,3620.45239257812,52,13,1,1980-01-06T03:12:40
315965561,214700,761395,761.395,2.6800000667572,64697,3628.95751953125,63,13,1,1980-01-06T03:12:41
315965562,214700,762395,762.395,2.6800000667572,64639,3635.91162109375,76,13,1,1980-01-06T03:12:42
315965563,214700,763395,763.395,2.72000002861023,64579,3643.10986328125,88,13,1,1980-01-06T03:12:43
315965564,214700,764395,764.395,2.71000003814697,64521,3650.072265625,99,13,1,1980-01-06T03:12:44
315965565,214700,765395,765.395,2.71000003814697,64470,3656.20092773438,112,13,1,1980-01-06T03:12:45
315965566,214700,766395,766.395,2.6800000667572,64407,3663.775390625,123,13,1,1980-01-06T03:12:46
315965567,214700,767395,767.395,2.66000008583069,64348,3670.87353515625,134,13,1,1980-01-06T03:12:47
315965568,214700,768395,768.395,2.63000011444092,64287,3678.21899414063,148,13,1,1980-01-06T03:12:48
315965569,214700,769395,769.395,2.63000011444092,64233,3684.72680664062,159,13,1,1980-01-06T03:12:49
315965570,214700,770395,770.395,2.60999989509583,64178,3691.3583984375,170,13,1,1980-01-06T03:12:50
315965571,214700,771395,771.395,2.58999991416931,64118,3698.5986328125,183,13,1,1980-01-06T03:12:51
315965572,214700,772395,772.395,2.55999994277954,64063,3705.2412109375,194,13,1,1980-01-06T03:12:52
315965573,214700,773395,773.395,2.57999992370605,64014,3711.16162109375,206,13,1,1980-01-06T03:12:53
315965574,214700,774395,774.395,2.57999992370605,63957,3718.05444335937,219,13,1,1980-01-06T03:12:54
315965575,214700,775395,775.395,2.60999989509583,63910,3723.74169921875,230,13,1,1980-01-06T03:12:55
315965576,214700,776395,776.395,2.60999989509583,63860,3729.79418945312,241,13,1,1980-01-06T03:12:56
315965577,214700,777395,777.395,2.60999989509583,63805,3736.45922851562,254,13,1,1980-01-06T03:12:57
315965578,214700,778395,778.395,2.61999988555908,63755,3742.52099609375,10,13,1,1980-01-06T03:12:58
315965579,214700,779395,779.395,2.54999995231628,63698,3749.435546875,21,13,1,1980-01-06T03:12:59
315965580,214700,780395,780.395,2.5,63640,3756.47802734375,34,13,1,1980-01-06T03:13:00
315965581,214700,781395,781.395,2.51999998092651,63599,3761.45825195313,45,13,1,1980-01-06T03:13:01
315965582,214700,782395,782.395,2.48000001907349,63555,3766.80712890625,56,13,1,1980-01-06T03:13:02
315965583,214700,783395,783.395,2.46000003814697,63489,3774.83520507812,70,13,1,1980-01-06T03:13:03
315965584,214700,784395,784.395,2.39000010490417,63437,3781.16455078125,81,13,1,1980-01-06T03:13:04
315965585,214700,785395,785.395,2.30999994277954,63366,3789.81396484375,92,13,1,1980-01-06T03:13:05
315965586,214700,786395,786.395,2.28999996185303,63295,3798.47192382812,105,13,1,1980-01-06T03:13:06
315965587,214700,787395,787.395,2.29999995231628,63248,3804.20776367187,116,13,1,1980-01-06T03:13:07
315965588,214700,788395,788.395,2.28999996185303,63194,3810.80053710937,128,13,1,1980-01-06T03:13:08
315965589,214700,789395,789.395,2.25,63149,3816.2998046875,141,13,1,1980-01-06T03:13:09
315965590,214700,790395,790.395,2.20000004768372,63098,3822.53491210937,152,13,1,1980-01-06T03:13:10
315965591,214700,791395,791.395,2.22000002861023,63045,3829.0185546875,163,13,1,1980-01-06T03:13:11
315965592,214700,792395,792.395,2.16000008583069,62990,3835.75268554687,176,13,1,1980-01-06T03:13:12
315965593,214700,793395,793.395,2.16000008583069,62929,3843.22631835937,188,13,1,1980-01-06T03:13:13
315965594,214700,794395,794.395,2.20000004768372,62880,3849.2333984375,199,13,1,1980-01-06T03:13:14
315965595,214700,795395,795.395,2.1800000667572,62832,3855.123046875,212,13,1,1980-01-06T03:13:15
315965596,214700,796395,796.395,2.17000007629395,62787,3860.64599609375,223,13,1,1980-01-06T03:13:16
315965597,214700,797395,797.395,2.14000010490417,62741,3866.29711914062,234,13,1,1980-01-06T03:13:17
315965598,214700,798395,798.395,2.11999988555908,62693,3872.1962890625,248,13,1,1980-01-06T03:13:18
315965599,214700,799395,799.395,2.04999995231628,62635,3879.32885742187,3,13,1,1980-01-06T03:13:19
315965600,214700,800395,800.395,2.04999995231628,62575,3886.71459960938,14,13,1,1980-01-06T03:13:20
315965601,214700,801395,801.395,2.07999992370605,62518,3893.73559570312,27,13,1,1980-01-06T03:13:21
315965602,341800,802395,802.395,2.08999991416931,62467,3900.02075195313,38,13,1,1980-01-06T03:13:22
315965603,341800,803395,803.395,2.00999999046326,62394,3909.02661132812,50,13,1,1980-01-06T03:13:23
315965604,341800,804395,804.395,1.98000001907349,62328,3917.17651367187,63,13,1,1980-01-06T03:13:24
315965605,341800,805395,805.395,1.97000002861023,62258,3925.82739257812,74,13,1,1980-01-06T03:13:25
315965606,341800,806395,806.395,2,62203,3932.6298828125,85,13,1,1980-01-06T03:13:26
315965607,341800,807395,807.395,1.96000003814697,62135,3941.04663085937,98,13,1,1980-01-06T03:13:27
315965608,341800,808395,808.395,1.91999995708466,62072,3948.8515625,110,13,1,1980-01-06T03:13:28
315965609,341800,809395,809.395,1.80999994277954,62014,3956.04345703125,121,13,1,1980-01-06T03:13:29
315965610,341800,810395,810.395,1.64999997615814,61958,3962.99194335938,134,13,1,1980-01-06T03:13:30
315965611,341800,811395,811.395,1.62000000476837,61900,3970.19311523437,145,13,1,1980-01-06T03:13:31
315965612,341800,812395,812.395,1.60000002384186,61842,3977.4013671875,156,13,1,1980-01-06T03:13:32
315965613,341800,813395,813.395,1.57000005245209,61784,3984.61450195312,170,13,1,1980-01-06T03:13:33
315965614,341800,814395,814.395,1.53999996185303,61726,3991.83276367188,181,13,1,1980-01-06T03:13:34
315965615,341800,815395,815.395,1.52999997138977,61662,3999.80346679687,192,13,1,1980-01-06T03:13:35
315965616,341800,816395,816.395,1.5,61616,4005.53833007813,205,13,1,1980-01-06T03:13:36
315965617,341800,817395,817.395,1.28999996185303,61555,4013.14697265625,216,13,1,1980-01-06T03:13:37
315965618,341800,818395,818.395,1.25999999046326,61485,4021.8857421875,228,13,1,1980-01-06T03:13:38
315965619,341800,819395,819.395,1.21000003814697,61433,4028.38256835938,241,13,1,1980-01-06T03:13:39
315965620,341800,820395,820.395,1.19000005722046,61359,4037.63623046875,252,13,1,1980-01-06T03:13:40
