time_s,time_us,time_steady,red_sensor_raw[0],red_sensor_raw[1],red_sensor_raw[2],red_rb,co_conc,ox_sensor_raw[0],ox_sensor_raw[1],ox_sensor_raw[2],ox_rb,no2_conc,nh3_sensor_raw[0],nh3_sensor_raw[1],nh3_sensor_raw[2],nh3_rb,nh3_conc,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656910914,193100,4259657,4064,3748,3384,3,0.07656382024288177,3902,296,115,2,0.31578996777534485,4056,3142,2631,3,0.004933930933475494,255,13,0,2022-07-04T08:01:54,1549,25.819885,1548684,25.8114,9684.320048980293
1656910915,318100,4260782,4064,3748,3385,3,0.07645314186811447,3902,297,115,2,0.31691133975982666,4056,3142,2632,3,0.004924261011183262,8,13,0,2022-07-04T08:01:55,1550,25.838635,1549809,25.83015,9690.197624623906
1656910916,563600,4261873,4064,3749,3386,3,0.07634250074625015,3902,298,114,2,0.31803321838378906,4055,3142,2632,3,0.004924261011183262,18,13,0,2022-07-04T08:01:56,1551,25.859393333333333,1550900,25.848333333333336,9697.553864072708
1656910918,325600,4263635,4064,3748,3384,3,0.07656382024288177,3903,298,115,2,0.31803321838378906,4055,3143,2634,3,0.00490496726706624,26,13,0,2022-07-04T08:01:58,1553,25.888759999999998,1552662,25.8777,9709.728903518355
1656910920,184600,4265494,4065,3748,3385,3,0.07645314186811447,3903,297,114,2,0.31691133975982666,4053,3145,2633,3,0.004914605990052223,35,13,0,2022-07-04T08:02:00,1555,25.919743333333333,1554521,25.908683333333332,9721.662983419576
1656910921,826100,4267370,4064,3748,3385,3,0.07645314186811447,3902,295,114,2,0.31466907262802124,4056,3155,2648,3,0.004771696403622627,44,13,0,2022-07-04T08:02:01,1556,25.947101666666665,1556397,25.93995,9731.64814931948
1656910923,422600,4268732,4064,3749,3387,3,0.07623189687728882,3906,303,116,2,0.32364988327026367,4056,3148,2639,3,0.004857014864683151,52,13,0,2022-07-04T08:02:03,1558,25.97371,1557759,25.96265,9741.15753913411
1656910924,513600,4269823,4064,3749,3384,3,0.07656382024288177,3905,303,116,2,0.32364988327026367,4055,3148,2639,3,0.004857014864683151,62,13,0,2022-07-04T08:02:04,1559,25.991893333333334,1558850,25.980833333333333,9748.207006545028
1656910925,638600,4270948,4065,3750,3388,3,0.07612132281064987,3905,302,116,2,0.3225255608558655,4055,3150,2641,3,0.004837944637984037,71,13,0,2022-07-04T08:02:05,1560,26.010643333333334,1559975,25.99958333333333,9755.733728610632
1656910927,326100,4272750,4062,3748,3389,3,0.0760108008980751,3903,302,117,2,0.3225255608558655,4053,3151,2642,3,0.004828433506190777,79,13,0,2022-07-04T08:02:07,1562,26.038768333333334,1561777,26.029616666666666,9767.18287374647
1656910929,94100,4274518,4062,3747,3386,3,0.07634250074625015,3906,303,116,2,0.32364988327026367,4053,3152,2644,3,0.004809457343071699,88,13,0,2022-07-04T08:02:09,1564,26.068235,1563545,26.059083333333334,9777.947992285111
1656910930,644400,4276238,4062,3748,3386,3,0.07634250074625015,3903,303,116,2,0.32364988327026367,4053,3154,2647,3,0.004781113006174564,97,13,0,2022-07-04T08:02:10,1565,26.09407333333333,1565265,26.087750000000003,9787.206092508897
1656910932,19700,4277329,4065,3750,3389,3,0.0760108008980751,3905,302,115,2,0.3225255608558655,4053,3154,2646,3,0.004790545906871557,106,13,0,2022-07-04T08:02:12,1567,26.116995,1566356,26.105933333333333,9795.260286033825
1656910933,253700,4278563,4065,3751,3389,3,0.0760108008980751,3905,302,116,2,0.3225255608558655,4056,3152,2647,3,0.004781113006174564,115,13,0,2022-07-04T08:02:13,1568,26.137561666666667,1567590,26.1265,9801.80602317971
1656910934,603700,4279913,4062,3749,3389,3,0.0760108008980751,3904,303,117,2,0.32364988327026367,4053,3157,2651,3,0.004743536934256554,124,13,0,2022-07-04T08:02:14,1569,26.160061666666664,1568940,26.149,9810.326119318555
1656910936,398700,4281708,4064,3753,3393,3,0.07556905597448349,3906,304,116,2,0.32477468252182007,4053,3159,2654,3,0.004715519491583109,132,13,0,2022-07-04T08:02:16,1571,26.189978333333332,1570735,26.178916666666666,9822.903286040542
1656910938,205500,4283629,4065,3750,3388,3,0.07612132281064987,3906,303,116,2,0.32364988327026367,4056,3157,2650,3,0.004752907902002335,141,13,0,2022-07-04T08:02:18,1573,26.22009166666667,1572656,26.210933333333333,9835.820322372492
1656910939,832800,4285142,4064,3751,3390,3,0.07590030878782272,3906,303,116,2,0.32364988327026367,4055,3158,2652,3,0.004734182730317116,151,13,0,2022-07-04T08:02:19,1574,26.24721333333333,1574169,26.236150000000002,9845.966799062604
1656910940,960800,4286270,4063,3748,3388,3,0.07612132281064987,3906,304,116,2,0.32477468252182007,4056,3160,2654,3,0.004715519491583109,159,13,0,2022-07-04T08:02:20,1575,26.266013333333333,1575297,26.25495,9853.374671708778
1656910942,51800,4287361,4062,3749,3389,3,0.0760108008980751,3904,303,116,2,0.32364988327026367,4053,3160,2655,3,0.004706210922449827,168,13,0,2022-07-04T08:02:22,1577,26.284196666666666,1576388,26.27313333333333,9862.26473818636
1656910943,798800,4289108,4062,3753,3392,3,0.07567942887544632,3906,304,116,2,0.32477468252182007,4056,3162,2657,3,0.004687639884650707,177,13,0,2022-07-04T08:02:23,1578,26.313313333333333,1578135,26.30225,9877.276194459315
1656910945,615800,4290925,4062,3749,3391,3,0.07578984647989273,3906,304,117,2,0.32477468252182007,4054,3160,2656,3,0.004696917720139027,185,13,0,2022-07-04T08:02:25,1580,26.343596666666667,1579952,26.332533333333334,9891.61897965316
1656910947,738800,4293048,4062,3752,3389,3,0.0760108008980751,3905,305,118,2,0.32590001821517944,4053,3163,2659,3,0.0046691312454640865,195,13,0,2022-07-04T08:02:27,1582,26.378980000000002,1582075,26.367916666666666,9908.715515018204
1656910948,972800,4294282,4064,3749,3389,3,0.0760108008980751,3907,304,117,2,0.32477468252182007,4056,3165,2660,3,0.004659899976104498,204,13,0,2022-07-04T08:02:28,1583,26.399546666666666,1583309,26.388483333333333,9918.824266727774
1656910950,63800,4295373,4065,3753,3393,3,0.07556905597448349,3905,304,117,2,0.32477468252182007,4053,3166,2661,3,0.004650683142244816,212,13,0,2022-07-04T08:02:30,1585,26.41773,1584400,26.40666666666667,9927.400126926272
1656910951,188800,4296498,4077,3766,3410,3,0.07369806617498398,3916,305,116,2,0.32590001821517944,4066,3183,2681,3,0.004469531588256359,221,13,0,2022-07-04T08:02:31,1586,26.43648,1585525,26.425416666666667,9937.818536209928
1656910952,901800,4298522,4065,3754,3396,3,0.07523811608552933,3908,306,117,2,0.32702580094337463,4052,3167,2667,3,0.004595705308020115,230,13,0,2022-07-04T08:02:32,1587,26.465030000000002,1587549,26.45915,9953.169182665843
1656910955,241900,4300551,4064,3752,3389,3,0.0760108008980751,3905,306,117,2,0.32702580094337463,4056,3167,2663,3,0.00463229650631547,239,13,0,2022-07-04T08:02:35,1590,26.504031666666666,1589578,26.492966666666668,9969.887998271137
1656910956,892900,4302202,4064,3753,3393,3,0.07556905597448349,3907,305,117,2,0.32590001821517944,4053,3167,2664,3,0.004623125772923231,248,13,0,2022-07-04T08:02:36,1591,26.531548333333333,1591229,26.520483333333335,9981.650636063532
1656910957,983900,4303293,4063,3753,3394,3,0.07545869797468185,3907,306,116,2,0.32702580094337463,4053,3168,2665,3,0.004613970406353474,1,13,0,2022-07-04T08:02:37,1592,26.549731666666666,1592320,26.538666666666664,9989.268789157235
1656910959,220900,4304530,4064,3753,3395,3,0.0753483846783638,3907,305,117,2,0.32590001821517944,4056,3171,2668,3,0.004586595576256514,9,13,0,2022-07-04T08:02:39,1594,26.570348333333335,1593557,26.559283333333333,9998.276470233168
1656910960,741900,4306315,4064,3757,3401,3,0.07468729466199875,3907,307,117,2,0.3281520903110504,4054,3178,2676,3,0.00451425788924098,18,13,0,2022-07-04T08:02:40,1595,26.595698333333335,1595342,26.589033333333337,10009.52507306198
1656910962,488600,4308062,4062,3754,3393,3,0.07556905597448349,3906,307,118,2,0.3281520903110504,4053,3173,2671,3,0.00455935625359416,28,13,0,2022-07-04T08:02:42,1597,26.62481,1597089,26.61815,10023.212969576976
1656910964,324100,4310067,4063,3754,3395,3,0.0753483846783638,3909,308,117,2,0.3292788863182068,4053,3173,2669,3,0.004577500745654106,36,13,0,2022-07-04T08:02:44,1599,26.655401666666666,1599094,26.651566666666668,10034.101156446954
1656910965,849100,4311158,4063,3751,3393,3,0.07556905597448349,3906,307,118,2,0.3281520903110504,4057,3175,2671,3,0.00455935625359416,45,13,0,2022-07-04T08:02:45,1600,26.68081833333333,1600185,26.66975,10040.620993229166
1656910966,974100,4312283,4064,3754,3396,3,0.07523811608552933,3908,308,118,2,0.3292788863182068,4057,3175,2674,3,0.004532251972705126,54,13,0,2022-07-04T08:02:46,1601,26.699568333333332,1601310,26.688499999999998,10047.119522656965
1656910968,254100,4313563,4075,3766,3414,3,0.07325932383537292,3913,310,118,2,0.33153393864631653,4057,3185,2684,3,0.004442873410880566,62,13,0,2022-07-04T08:02:48,1603,26.72090166666667,1602590,26.709833333333332,10055.603418839128
1656910969,904500,4315488,4063,3752,3395,3,0.0753483846783638,3907,309,118,2,0.33040615916252136,4053,3178,2675,3,0.004523247480392456,72,13,0,2022-07-04T08:02:49,1604,26.748408333333334,1604515,26.74191666666667,10067.519483403694
1656910971,998200,4317307,4065,3756,3399,3,0.07490751147270203,3910,310,119,2,0.33153393864631653,4053,3180,2680,3,0.004478446673601866,81,13,0,2022-07-04T08:02:51,1606,26.783303333333333,1606334,26.772233333333336,10080.691673360285
1656910973,623200,4318932,4064,3754,3396,3,0.07523811608552933,3909,309,119,2,0.33040615916252136,4057,3178,2677,3,0.004505282733589411,89,13,0,2022-07-04T08:02:53,1608,26.810386666666666,1607959,26.799316666666666,10090.164356576683
1656910974,857200,4320166,4065,3755,3398,3,0.07501767575740814,3909,308,119,2,0.3292788863182068,4056,3180,2680,3,0.004478446673601866,98,13,0,2022-07-04T08:02:54,1609,26.830953333333333,1609193,26.819883333333333,10097.732880707206
1656910975,948200,4321257,4062,3752,3395,3,0.0753483846783638,3910,308,119,2,0.3292788863182068,4057,3180,2681,3,0.004469531588256359,107,13,0,2022-07-04T08:02:55,1610,26.849136666666666,1610284,26.83806666666667,10104.493480289411
1656910977,280100,4322803,4063,3753,3396,3,0.07523811608552933,3908,309,118,2,0.33040615916252136,4054,3181,2682,3,0.004460630938410759,116,13,0,2022-07-04T08:02:57,1612,26.871335,1611830,26.863833333333332,10114.308580726467
1656910979,49100,4324572,4063,3753,3396,3,0.07523811608552933,3908,310,119,2,0.33153393864631653,4054,3184,2683,3,0.004451744258403778,125,13,0,2022-07-04T08:02:59,1614,26.900818333333333,1613599,26.893316666666667,10126.57229080434
1656910980,890100,4326413,4064,3752,3397,3,0.07512787729501724,3910,309,119,2,0.33040615916252136,4053,3180,2681,3,0.004469531588256359,134,13,0,2022-07-04T08:03:00,1615,26.93150166666667,1615440,26.924,10136.588977085794
1656910982,491200,4327800,4064,3755,3398,3,0.07501767575740814,3910,309,119,2,0.33040615916252136,4056,3183,2684,3,0.004442873410880566,142,13,0,2022-07-04T08:03:02,1617,26.958186666666666,1616827,26.947116666666666,10144.841879582951
1656910983,582200,4328891,4064,3756,3399,3,0.07490751147270203,3910,310,119,2,0.33153393864631653,4056,3184,2685,3,0.0044340165331959724,151,13,0,2022-07-04T08:03:03,1618,26.97637,1617918,26.9653,10151.049422476513
1656910985,62300,4330371,4075,3766,3415,3,0.07314972579479218,3921,310,117,2,0.33153393864631653,4061,3197,2699,3,0.004311555065214634,161,13,0,2022-07-04T08:03:05,1620,27.001038333333334,1619398,26.989966666666664,10160.257797751
1656910986,889200,4332198,4064,3758,3402,3,0.0745772272348404,3911,311,120,2,0.3326621949672699,4057,3187,2691,3,0.004381184466183186,169,13,0,2022-07-04T08:03:06,1621,27.03148666666667,1621225,27.020416666666666,10171.936902321759
1656910988,399100,4333812,4075,3766,3417,3,0.07293064892292023,3920,310,119,2,0.33153393864631653,4064,3205,2709,3,0.004225807264447212,178,13,0,2022-07-04T08:03:08,1623,27.056651666666667,1622839,27.047316666666667,10182.08523146351
1656910990,24100,4335567,4065,3755,3399,3,0.07490751147270203,3910,312,119,2,0.33379098773002625,4057,3187,2688,3,0.004407534841448069,187,13,0,2022-07-04T08:03:10,1625,27.083735,1624594,27.07656666666667,10193.305221036586
1656910991,115100,4336658,4065,3757,3401,3,0.07468729466199875,3911,312,119,2,0.33379098773002625,4057,3189,2690,3,0.004389953799545765,195,13,0,2022-07-04T08:03:11,1626,27.101918333333334,1625685,27.094749999999998,10200.30284012796
1656910992,474300,4337783,4065,3757,3401,3,0.07468729466199875,3911,311,119,2,0.3326621949672699,4056,3186,2690,3,0.004389953799545765,205,13,0,2022-07-04T08:03:12,1627,27.124571666666668,1626810,27.1135,10208.21763629443
1656910993,828300,4339137,4064,3759,3405,3,0.07424727082252502,3911,313,119,2,0.3349202573299408,4053,3192,2696,3,0.004337558057159185,214,13,0,2022-07-04T08:03:13,1628,27.14713833333333,1628164,27.136066666666668,10218.175675865557
1656910995,493300,4341126,4064,3756,3400,3,0.0747973769903183,3909,311,119,2,0.3326621949672699,4057,3189,2691,3,0.004381184466183186,222,13,0,2022-07-04T08:03:15,1630,27.174888333333335,1630153,27.169216666666667,10229.278829259596
1656910997,320300,4342953,4076,3773,3420,3,0.072602279484272,3921,311,117,2,0.3326621949672699,4065,3209,2714,3,0.0041834646835923195,231,13,0,2022-07-04T08:03:17,1632,27.205338333333334,1631980,27.199666666666666,10269.51229375216
1656910996,442900,4346752,4065,3755,3403,3,0.07446721196174622,3911,312,119,2,0.33379098773002625,4056,3194,2698,3,0.004320208448916674,2,13,0,2022-07-04T08:03:16,1631,27.190715,1635779,27.262983333333334,10234.85058755835
1656911003,9800,4348563,4062,3755,3402,3,0.0745772272348404,3912,314,120,2,0.3360500633716583,4054,3195,2702,3,0.004285681061446667,11,13,0,2022-07-04T08:03:23,1638,27.300163333333334,1637590,27.293166666666664,10278.458428319844
1656911004,716800,4350270,4063,3760,3404,3,0.07435722649097443,3913,316,120,2,0.3383110761642456,4054,3197,2702,3,0.004285681061446667,19,13,0,2022-07-04T08:03:24,1639,27.328613333333333,1639297,27.321616666666667,10290.825019881007
1656911006,638800,4352192,4064,3757,3402,3,0.0745772272348404,3912,314,120,2,0.3360500633716583,4057,3196,2698,3,0.004320208448916674,28,13,0,2022-07-04T08:03:26,1641,27.360646666666664,1641219,27.353650000000002,10305.138269349238
1656911007,763800,4353317,4065,3759,3404,3,0.07435722649097443,3912,313,121,2,0.3349202573299408,4057,3198,2703,3,0.004277084954082966,38,13,0,2022-07-04T08:03:27,1642,27.379396666666665,1642344,27.372400000000003,10362.005216595962
1656911012,340800,4357894,4063,3757,3404,3,0.07435722649097443,3911,315,121,2,0.33718031644821167,4054,3201,2707,3,0.0042428430169820786,64,13,0,2022-07-04T08:03:32,1647,27.455679999999997,1646921,27.448683333333335,10352.66343178208
1656911008,144000,4359575,4065,3763,3408,3,0.07391763478517532,3912,316,122,2,0.3383110761642456,4057,3205,2711,3,0.004208828322589397,72,13,0,2022-07-04T08:03:28,1643,27.385733333333334,1648602,27.4767,10360.237673093721
1656911015,621100,4360930,4065,3759,3406,3,0.0741373598575592,3913,314,120,2,0.3360500633716583,4054,3198,2704,3,0.004268503747880459,82,13,0,2022-07-04T08:03:35,1650,27.51035166666667,1649957,27.499283333333334,10379.53406505346
1656911016,855100,4362164,4065,3760,3406,3,0.0741373598575592,3913,316,120,2,0.3383110761642456,4057,3199,2706,3,0.004251381848007441,91,13,0,2022-07-04T08:03:36,1651,27.530918333333332,1651191,27.51985,10388.295724786607
1656911017,980100,4363289,4059,3757,3404,3,0.07435722649097443,3913,316,120,2,0.3383110761642456,4057,3204,2708,3,0.004234318621456623,99,13,0,2022-07-04T08:03:37,1652,27.549668333333333,1652316,27.5386,10397.733248197115
1656911019,867100,4365176,4065,3757,3406,3,0.0741373598575592,3911,316,120,2,0.3383110761642456,4054,3203,2711,3,0.004208828322589397,108,13,0,2022-07-04T08:03:39,1654,27.581118333333333,1654203,27.57005,10413.59051932579
1656911021,697900,4367451,4062,3757,3405,3,0.07424727082252502,3912,317,121,2,0.3394423723220825,4054,3205,2714,3,0.0041834646835923195,117,13,0,2022-07-04T08:03:41,1656,27.611631666666664,1656478,27.607966666666666,10427.631910839811
1656911023,334900,4369088,4064,3760,3408,3,0.07391763478517532,3913,317,121,2,0.3394423723220825,4057,3206,2713,3,0.00419190526008606,126,13,0,2022-07-04T08:03:43,1658,27.638915,1658115,27.63525,10439.89207238915
1656911027,574900,4373328,4062,3760,3413,3,0.07336895912885666,3912,318,122,2,0.34057411551475525,4053,3209,2718,3,0.004149842541664839,152,13,0,2022-07-04T08:03:47,1662,27.70958166666667,1662355,27.705916666666667,10470.148636874123
1656911029,472100,4375115,4062,3757,3407,3,0.07402747869491577,3910,317,121,2,0.3394423723220825,4054,3208,2718,3,0.004149842541664839,161,13,0,2022-07-04T08:03:49,1664,27.741201666666665,1664142,27.7357,10483.953616182975
1656911031,384100,4376897,4064,3760,3408,3,0.07391763478517532,3914,318,121,2,0.34057411551475525,4057,3209,2718,3,0.004149842541664839,171,13,0,2022-07-04T08:03:51,1666,27.773068333333335,1665924,27.7654,10496.879892013962
1656911032,856200,4378165,4064,3762,3410,3,0.07369806617498398,3914,317,122,2,0.3394423723220825,4053,3210,2718,3,0.004149842541664839,179,13,0,2022-07-04T08:03:52,1667,27.79760333333333,1667192,27.786533333333335,10507.203590451389
1656911033,947200,4379256,4063,3759,3411,3,0.07358831912279129,3911,318,121,2,0.34057411551475525,4057,3211,2720,3,0.0041331155225634575,188,13,0,2022-07-04T08:03:53,1668,27.815786666666668,1668283,27.804716666666664,10515.74910131187
1656911035,558200,4380867,4065,3764,3414,3,0.07325932383537292,3913,319,122,2,0.34170642495155334,4054,3214,2726,3,0.004083265084773302,197,13,0,2022-07-04T08:03:55,1670,27.842636666666667,1669894,27.831566666666667,10529.12814818195
1656911037,590200,4382899,4065,3762,3410,3,0.07369806617498398,3915,318,123,2,0.34057411551475525,4057,3217,2716,3,0.004166625905781984,205,13,0,2022-07-04T08:03:57,1672,27.876503333333336,1671926,27.865433333333332,10545.151758999811
1656911039,739200,4385048,4065,3762,3411,3,0.07358831912279129,3915,319,122,2,0.34170642495155334,4057,3207,2713,3,0.00419190526008606,215,13,0,2022-07-04T08:03:59,1674,27.91232,1674075,27.90125,10559.164974633988
1656911040,830200,4386139,4065,3759,3412,3,0.07347861677408218,3915,319,122,2,0.34170642495155334,4057,3210,2719,3,0.0041414713487029076,224,13,0,2022-07-04T08:04:00,1675,27.930503333333334,1675166,27.919433333333334,10565.566408667579
1656911043,456200,4388765,4065,3760,3409,3,0.07380782812833786,3913,319,123,2,0.34170642495155334,4057,3224,2734,3,0.004017564933747053,241,13,0,2022-07-04T08:04:03,1678,27.97427,1677792,27.963199999999997,10582.34859036539
1656911045,288200,4390597,4062,3761,3411,3,0.07358831912279129,3914,320,122,2,0.34283918142318726,4054,3216,2725,3,0.004091538488864899,250,13,0,2022-07-04T08:04:05,1680,28.00480333333333,1679624,27.993733333333335,10593.766518060187
1656911047,111700,4392554,4064,3767,3419,3,0.07271169126033783,3917,323,124,2,0.3462405800819397,4057,3223,2736,3,0.004001277033239603,3,13,0,2022-07-04T08:04:07,1682,28.035194999999998,1681581,28.026349999999997,10604.558424147002
1656911048,640200,4394083,4064,3764,3414,3,0.07325932383537292,3916,321,122,2,0.34397250413894653,4054,3216,2728,3,0.004066758323460817,12,13,0,2022-07-04T08:04:08,1683,28.060670000000002,1683110,28.05183333333333,10613.131486157381
1656911049,865300,4395174,4064,3764,3415,3,0.07314972579479218,3915,320,123,2,0.34283918142318726,4056,3219,2732,3,0.00403390871360898,21,13,0,2022-07-04T08:04:09,1684,28.081088333333334,1684201,28.070016666666668,10619.552689798636
1656911050,956300,4396265,4062,3764,3414,3,0.07325932383537292,3915,321,122,2,0.34397250413894653,4057,3221,2733,3,0.004025730304419994,29,13,0,2022-07-04T08:04:10,1685,28.099271666666667,1685292,28.088199999999997,10626.825679227008
1656911052,403300,4397966,4064,3766,3418,3,0.07282115519046783,3917,323,123,2,0.3462405800819397,4057,3224,2737,3,0.003993153106421232,38,13,0,2022-07-04T08:04:12,1687,28.12338833333333,1686993,28.11655,10636.72605770431
1656911054,455300,4400018,4064,3763,3414,3,0.07325932383537292,3917,320,121,2,0.34283918142318726,4062,3235,2748,3,0.0039046730380505323,48,13,0,2022-07-04T08:04:14,1689,28.157588333333333,1689045,28.150750000000002,10649.063322853817
1656911056,184300,4401747,4064,3764,3415,3,0.07314972579479218,3916,322,124,2,0.3451062738895416,4057,3223,2736,3,0.004001277033239603,56,13,0,2022-07-04T08:04:16,1691,28.186404999999997,1690774,28.179566666666666,10658.207715508079
1656911058,542300,4404105,4065,3765,3417,3,0.07293064892292023,3914,322,123,2,0.3451062738895416,4057,3225,2740,3,0.003968861419707537,74,13,0,2022-07-04T08:04:18,1693,28.225705,1693132,28.218866666666667,10670.480310876537
1656911054,780600,4405444,4063,3762,3413,3,0.07336895912885666,3917,323,123,2,0.3462405800819397,4054,3226,2740,3,0.003968861419707537,82,13,0,2022-07-04T08:04:14,1689,28.16301,1694471,28.241183333333332,10650.986711371983
1656911062,286200,4407595,4063,3763,3416,3,0.07304017245769501,3916,325,124,2,0.3485106825828552,4054,3227,2743,3,0.0039446912705898285,92,13,0,2022-07-04T08:04:22,1697,28.288103333333332,1696622,28.277033333333335,10691.898667325553
1656911064,618200,4409927,4065,3765,3416,3,0.07304017245769501,3917,324,123,2,0.34737536311149597,4054,3226,2740,3,0.003968861419707537,101,13,0,2022-07-04T08:04:24,1699,28.32697,1698954,28.3159,10702.173182296405
1656911065,709200,4411018,4065,3762,3417,3,0.07293064892292023,3918,323,124,2,0.3462405800819397,4054,3229,2742,3,0.003952734172344208,109,13,0,2022-07-04T08:04:25,1700,28.345153333333332,1700045,28.334083333333336,10719.196168919616
1656911070,79200,4415388,4063,3762,3416,3,0.07304017245769501,3918,324,123,2,0.34737536311149597,4057,3229,2745,3,0.003928643651306629,136,13,0,2022-07-04T08:04:30,1705,28.417986666666664,1704415,28.406916666666667,10748.07563250067
1656911067,44200,4417353,4074,3779,3433,3,0.07118294388055801,3927,327,125,2,0.3507828116416931,4055,3238,2755,3,0.0038492053281515837,145,13,0,2022-07-04T08:04:27,1702,28.367403333333336,1706380,28.439666666666668,10723.836242401807
1656911068,404200,4418713,4065,3765,3418,3,0.07282115519046783,3918,324,125,2,0.34737536311149597,4057,3233,2749,3,0.0038967092987149954,154,13,0,2022-07-04T08:04:28,1703,28.390069999999998,1707740,28.462333333333333,10746.156360815603
1656911069,678200,4419987,4064,3766,3419,3,0.07271169126033783,3918,325,124,2,0.3485106825828552,4057,3234,2750,3,0.0038887597620487213,162,13,0,2022-07-04T08:04:29,1704,28.411303333333333,1709014,28.483566666666665,10735.277823076796
1656911070,769200,4421078,4065,3764,3419,3,0.07271169126033783,3918,325,124,2,0.3485106825828552,4057,3235,2751,3,0.0038808216340839863,171,13,0,2022-07-04T08:04:30,1705,28.429486666666666,1710105,28.50175,10758.465859835376
1656911072,645400,4422954,4065,3770,3424,3,0.07216494530439377,3919,327,125,2,0.3507828116416931,4058,3241,2759,3,0.0038177971728146076,181,13,0,2022-07-04T08:04:32,1707,28.46075666666667,1711981,28.533016666666665,10765.304895063446
1656911079,969200,4425278,4063,3767,3415,3,0.07314972579479218,3917,326,124,2,0.34964653849601746,4051,3236,2754,3,0.0038570889737457037,189,13,0,2022-07-04T08:04:39,1714,28.58282,1714305,28.57175,10783.010147467818
1656911081,577700,4426886,4065,3766,3419,3,0.07271169126033783,3919,326,125,2,0.34964653849601746,4054,3237,2753,3,0.0038649875205010176,198,13,0,2022-07-04T08:04:41,1716,28.609628333333333,1715913,28.59855,10791.204787623954
1656911082,668700,4427977,4064,3767,3420,3,0.072602279484272,3919,327,126,2,0.3507828116416931,4058,3238,2756,3,0.0038413330912590027,207,13,0,2022-07-04T08:04:42,1717,28.627811666666666,1717004,28.616733333333332,10796.26626088451
1656911083,759700,4429068,4065,3764,3418,3,0.07282115519046783,3918,327,124,2,0.3507828116416931,4054,3238,2756,3,0.0038413330912590027,215,13,0,2022-07-04T08:04:43,1718,28.645995000000003,1718095,28.634916666666665,10803.560553125
1656911084,927800,4430481,4063,3768,3420,3,0.072602279484272,3917,327,125,2,0.3507828116416931,4058,3249,2769,3,0.003740187268704176,225,13,0,2022-07-04T08:04:44,1719,28.66546333333333,1719508,28.658466666666666,10811.9535283404
1656911087,328400,4432637,4059,3765,3419,3,0.07271169126033783,3918,328,126,2,0.35191968083381653,4054,3239,2760,3,0.0038099780213087797,234,13,0,2022-07-04T08:04:47,1722,28.705473333333334,1721664,28.694399999999998,10828.47717281122
1656911088,874300,4434487,4062,3764,3419,3,0.07271169126033783,3919,327,126,2,0.3507828116416931,4058,3240,2757,3,0.0038334743585437536,242,13,0,2022-07-04T08:04:48,1723,28.731238333333334,1723514,28.725233333333332,10837.718200290494
1656911090,676400,4435985,4065,3768,3421,3,0.07249289005994797,3919,327,125,2,0.3507828116416931,4058,3240,2759,3,0.0038177971728146076,251,13,0,2022-07-04T08:04:50,1725,28.761273333333335,1725012,28.7502,10847.144009581232
1656911091,767400,4437076,4065,3765,3421,3,0.07249289005994797,3920,328,125,2,0.35191968083381653,4058,3242,2762,3,0.003794378601014614,4,13,0,2022-07-04T08:04:51,1726,28.779456666666665,1726103,28.768383333333336,10852.822911176672
1656911092,858400,4438167,4064,3768,3422,3,0.07238353788852692,3918,328,125,2,0.35191968083381653,4055,3243,2760,3,0.0038099780213087797,13,13,0,2022-07-04T08:04:52,1727,28.79764,1727194,28.786566666666666,10860.121992501256
1656911094,633400,4440286,4065,3770,3425,3,0.07205569744110107,3921,330,126,2,0.35419484972953796,4058,3248,2769,3,0.003740187268704176,22,13,0,2022-07-04T08:04:54,1729,28.827223333333333,1729313,28.821883333333336,10872.02562100274
1656911096,554400,4442207,4063,3768,3421,3,0.07249289005994797,3920,329,125,2,0.35305696725845337,4057,3252,2774,3,0.003701863344758749,31,13,0,2022-07-04T08:04:56,1731,28.85924,1731234,28.8539,10883.166237749372
1656911098,84400,4443737,4065,3766,3422,3,0.07238353788852692,3921,330,126,2,0.35419484972953796,4057,3246,2763,3,0.0037865974009037018,39,13,0,2022-07-04T08:04:58,1733,28.88474,1732764,28.879399999999997,10891.72287125487
1656911102,60400,4447713,4063,3767,3425,3,0.07205569744110107,3921,331,127,2,0.35533323884010315,4058,3256,2779,3,0.0036638586316257715,66,13,0,2022-07-04T08:05:02,1737,28.951006666666668,1736740,28.945666666666668,10916.21681640625
1656911104,577500,4449886,4065,3768,3427,3,0.07183730602264404,3922,333,126,2,0.3576114773750305,4055,3253,2774,3,0.003701863344758749,75,13,0,2022-07-04T08:05:04,1739,28.992958333333334,1738913,28.981883333333332,10931.943530770419
1656911106,598500,4451907,4063,3765,3423,3,0.07227422297000885,3919,331,126,2,0.35533323884010315,4058,3249,2770,3,0.003732496639713645,84,13,0,2022-07-04T08:05:06,1741,29.026641666666666,1740934,29.015566666666665,10943.927083333334
1656911107,689500,4452998,4065,3769,3425,3,0.07205569744110107,3921,330,126,2,0.35419484972953796,4057,3251,2772,3,0.003717154497280717,92,13,0,2022-07-04T08:05:07,1742,29.044825,1742025,29.03375,10951.075649311124
1656911108,780500,4454089,4065,3770,3425,3,0.07205569744110107,3921,331,126,2,0.35533323884010315,4058,3251,2773,3,0.0037095029838383198,102,13,0,2022-07-04T08:05:08,1743,29.063008333333336,1743116,29.051933333333334,10959.447631250001
